index,filename,dimensions,format
144,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt03_d.dds,128x256,BC7_UNORM
151,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net01_d.dds,256x256,BC1_UNORM
151,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net01_d.dds,256x256,BC7_UNORM
153,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_d.dds,256x256,BC1_UNORM
153,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_d.dds,256x256,BC7_UNORM
157,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wara1_d.dds,256x256,BC1_UNORM
157,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wara1_d.dds,256x256,BC7_UNORM
158,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_d.dds,512x512,BC1_UNORM
158,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_d.dds,512x512,BC7_UNORM
193,6-3\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a1_clot1_d.dds,256x512,BC1_UNORM
193,7-0\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a1_clot1_d.dds,256x512,BC7_UNORM
199,6-3\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_n.dds,512x512,BC3_UNORM
199,7-0\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_n.dds,512x512,BC7_UNORM
205,6-3\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow1_d.dds,512x256,BC1_UNORM
205,7-0\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow1_d.dds,512x256,BC7_UNORM
206,6-3\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow2_d.dds,256x256,BC1_UNORM
206,7-0\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow2_d.dds,256x256,BC7_UNORM
208,6-3\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow3_d.dds,256x256,BC1_UNORM
208,7-0\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow3_d.dds,256x256,BC7_UNORM
228,6-3\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_gate3_d.dds,256x256,BC3_UNORM
228,7-0\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_gate3_d.dds,256x256,BC1_UNORM
243,6-3\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_b4_g0002_d.dds,512x512,BC1_UNORM
243,7-0\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_b4_g0002_d.dds,512x512,BC7_UNORM
248,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_char1_d.dds,512x512,BC1_UNORM
248,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_char1_d.dds,512x512,BC7_UNORM
249,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_d.dds,1024x512,BC1_UNORM
249,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_d.dds,1024x512,BC7_UNORM
250,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_n.dds,1024x512,BC3_UNORM
250,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_n.dds,1024x512,BC7_UNORM
251,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk2_n.dds,512x512,BC3_UNORM
251,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk2_n.dds,512x512,BC7_UNORM
254,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor4_d.dds,512x512,BC1_UNORM
254,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor4_d.dds,512x512,BC7_UNORM
255,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor5_d.dds,512x512,BC1_UNORM
255,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor5_d.dds,512x512,BC7_UNORM
258,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_n.dds,256x256,BC3_UNORM
258,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_n.dds,256x256,BC7_UNORM
260,6-3\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_met02_d.dds,1024x1024,BC1_UNORM
260,7-0\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_met02_d.dds,1024x1024,BC7_UNORM
290,6-3\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_sibl1_d.dds,256x256,BC1_UNORM
290,7-0\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_sibl1_d.dds,256x256,BC7_UNORM
301,6-3\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a2_food1_d.dds,512x1024,BC1_UNORM
301,7-0\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a2_food1_d.dds,512x1024,BC7_UNORM
311,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a4_itc00_d.dds,256x256,BC1_UNORM
311,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a4_itc00_d.dds,256x256,BC7_UNORM
317,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_g0002_d.dds,512x512,BC1_UNORM
317,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_g0002_d.dds,512x512,BC7_UNORM
319,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_grnd3_n.dds,1024x1024,BC3_UNORM
319,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_grnd3_n.dds,1024x1024,BC7_UNORM
333,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_chn1a_d.dds,64x512,BC1_UNORM
333,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_chn1a_d.dds,64x512,BC7_UNORM
335,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_g0002_d.dds,512x512,BC1_UNORM
335,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_g0002_d.dds,512x512,BC7_UNORM
337,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn1a_n.dds,512x512,BC3_UNORM
337,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn1a_n.dds,512x512,BC7_UNORM
338,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn9a_n.dds,1024x1024,BC3_UNORM
338,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn9a_n.dds,1024x1024,BC7_UNORM
354,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli2_d.dds,256x256,BC1_UNORM
354,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_reli2_d.dds,256x256,BC7_UNORM
355,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_d.dds,256x256,BC1_UNORM
355,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b3_wnd1a_d.dds,256x256,BC7_UNORM
357,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_d.dds,512x512,BC1_UNORM
357,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_altr1_d.dds,512x512,BC7_UNORM
358,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_cndl1_d.dds,256x256,BC1_UNORM
358,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_cndl1_d.dds,256x256,BC7_UNORM
363,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_nest2_d.dds,128x128,BC1_UNORM
363,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b4_nest2_d.dds,128x128,BC7_UNORM
368,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b5_aet02_n.dds,512x512,BC3_UNORM
368,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b5_aet02_n.dds,512x512,BC7_UNORM
379,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b8_tnt01_d.dds,256x256,BC1_UNORM
