index,filename,dimensions,format
454,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_n.dds,1024x1024,BC1_UNORM
455,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1b_d.dds,512x512,BC1_UNORM
455,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1b_d.dds,1024x1024,BC1_UNORM
485,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_d.dds,256x256,BC1_UNORM
485,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_d.dds,512x512,BC1_UNORM
486,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_n.dds,256x256,BC1_UNORM
486,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_n.dds,512x512,BC1_UNORM
488,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_d.dds,1024x1024,BC1_UNORM
488,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_d.dds,2048x2048,BC1_UNORM
489,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_n.dds,1024x1024,BC3_UNORM
489,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_n.dds,2048x2048,BC7_UNORM
490,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_d.dds,512x1024,BC3_UNORM
490,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_d.dds,1024x2048,BC1_UNORM
491,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_n.dds,512x1024,BC3_UNORM
491,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_n.dds,1024x2048,BC7_UNORM
492,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_d.dds,512x512,BC1_UNORM
492,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_d.dds,1024x1024,BC1_UNORM
493,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_n.dds,512x512,BC1_UNORM
493,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_n.dds,1024x1024,BC1_UNORM
494,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_d.dds,256x256,BC1_UNORM
494,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_d.dds,512x512,BC1_UNORM
495,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_n.dds,256x256,BC1_UNORM
495,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_n.dds,512x512,BC1_UNORM
500,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_d.dds,512x512,BC1_UNORM
500,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_d.dds,1024x1024,BC1_UNORM
501,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_n.dds,512x512,BC1_UNORM
501,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_n.dds,1024x1024,BC1_UNORM
502,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_d.dds,512x512,BC1_UNORM
502,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_d.dds,1024x1024,BC1_UNORM
503,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_n.dds,512x512,BC1_UNORM
503,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_n.dds,1024x1024,BC1_UNORM
508,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_d.dds,512x512,BC1_UNORM
508,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_d.dds,1024x1024,BC1_UNORM
509,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_n.dds,512x512,BC1_UNORM
509,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_n.dds,1024x1024,BC1_UNORM
510,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_d.dds,512x512,BC1_UNORM
510,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_d.dds,1024x1024,BC1_UNORM
511,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_n.dds,512x512,BC1_UNORM
511,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_n.dds,1024x1024,BC1_UNORM
512,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_d.dds,512x512,BC1_UNORM
512,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_d.dds,1024x1024,BC1_UNORM
513,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_n.dds,512x512,BC1_UNORM
513,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_n.dds,1024x1024,BC1_UNORM
514,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_d.dds,512x256,BC1_UNORM
514,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_d.dds,1024x512,BC1_UNORM
515,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_n.dds,512x256,BC1_UNORM
515,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_n.dds,1024x512,BC1_UNORM
517,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_d.dds,1024x1024,BC1_UNORM
517,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_d.dds,2048x2048,BC1_UNORM
518,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_n.dds,1024x1024,BC1_UNORM
518,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_n.dds,2048x2048,BC1_UNORM
519,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_d.dds,512x512,BC1_UNORM
519,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_d.dds,1024x1024,BC1_UNORM
520,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_n.dds,512x512,BC1_UNORM
520,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_n.dds,1024x1024,BC1_UNORM
522,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_d.dds,1024x1024,BC1_UNORM
522,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_d.dds,2048x2048,BC1_UNORM
523,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_n.dds,1024x1024,BC3_UNORM
523,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_n.dds,2048x2048,BC7_UNORM
524,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_d.dds,1024x1024,BC1_UNORM
