index,filename,dimensions,format
338,6-3_match\bgcommon\hou\craft\bil\00\0014\texture\wlc_t4_m0014_0a_d.dds,256x128,BC1_UNORM
338,7-0_match\bgcommon\hou\craft\bil\00\0014\texture\wlc_t4_m0014_0a_d.dds,256x128,BC7_UNORM
340,6-3_match\bgcommon\hou\craft\bil\00\0015\texture\wlc_t4_m0015_0b_n.dds,64x64,BC3_UNORM
340,7-0_match\bgcommon\hou\craft\bil\00\0015\texture\wlc_t4_m0015_0b_n.dds,64x64,BC7_UNORM
342,6-3_match\bgcommon\hou\craft\bil\00\0016\texture\wlc_t4_m0016_0b_d.dds,128x128,BC1_UNORM
342,7-0_match\bgcommon\hou\craft\bil\00\0016\texture\wlc_t4_m0016_0b_d.dds,128x128,BC7_UNORM
393,6-3_match\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0e_d.dds,256x256,BC1_UNORM
393,7-0_match\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0e_d.dds,256x256,BC7_UNORM
426,6-3_match\bgcommon\hou\craft\bil\01\0010\texture\rfc_t4_m0010_0e_d.dds,512x64,BC3_UNORM
426,7-0_match\bgcommon\hou\craft\bil\01\0010\texture\rfc_t4_m0010_0e_d.dds,512x64,BC7_UNORM
429,6-3_match\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_n.dds,256x256,BC1_UNORM
429,7-0_match\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_n.dds,256x256,BC7_UNORM
435,6-3_match\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC3_UNORM
435,7-0_match\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC7_UNORM
439,6-3_match\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC3_UNORM
439,7-0_match\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC7_UNORM
441,6-3_match\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_d.dds,512x512,BC3_UNORM
441,7-0_match\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_d.dds,512x512,BC7_UNORM
455,6-3_match\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0b_d.dds,128x128,BC3_UNORM
455,7-0_match\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0b_d.dds,128x128,BC7_UNORM
461,6-3_match\bgcommon\hou\craft\bil\02\0014\texture\dor_t4_m0014_0a_d.dds,128x256,BC1_UNORM
461,7-0_match\bgcommon\hou\craft\bil\02\0014\texture\dor_t4_m0014_0a_d.dds,128x256,BC7_UNORM
489,6-3_match\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_d.dds,256x256,BC3_UNORM
489,7-0_match\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_d.dds,256x256,BC7_UNORM
491,6-3_match\bgcommon\hou\craft\bil\03\0003\texture\_wid_t4_m0003_1a_d.dds,256x128,BC1_UNORM
491,7-0_match\bgcommon\hou\craft\bil\03\0003\texture\_wid_t4_m0003_1a_d.dds,256x128,BC7_UNORM
492,6-3_match\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_d.dds,256x256,BC3_UNORM
492,7-0_match\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_d.dds,256x256,BC7_UNORM
504,6-3_match\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_d.dds,256x256,BC3_UNORM
504,7-0_match\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_d.dds,256x256,BC7_UNORM
529,6-3_match\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0a_d.dds,512x512,BC3_UNORM
529,7-0_match\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0a_d.dds,512x512,BC7_UNORM
531,6-3_match\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0b_d.dds,512x512,BC3_UNORM
531,7-0_match\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0b_d.dds,512x512,BC7_UNORM
533,6-3_match\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0a_d.dds,512x512,BC3_UNORM
533,7-0_match\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0a_d.dds,512x512,BC7_UNORM
535,6-3_match\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0b_d.dds,512x512,BC1_UNORM
535,7-0_match\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0b_d.dds,512x512,BC7_UNORM
537,6-3_match\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0a_d.dds,512x512,BC3_UNORM
537,7-0_match\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0a_d.dds,512x512,BC7_UNORM
539,6-3_match\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0b_d.dds,512x512,BC3_UNORM
539,7-0_match\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0b_d.dds,512x512,BC7_UNORM
547,6-3_match\bgcommon\hou\craft\bil\04\0005\texture\fnc_t4_m0005_0e_d.dds,128x256,BC1_UNORM
547,7-0_match\bgcommon\hou\craft\bil\04\0005\texture\fnc_t4_m0005_0e_d.dds,128x256,BC7_UNORM
548,6-3_match\bgcommon\hou\craft\bil\04\0005\texture\_fnc_t4_m0005_0d_d.dds,256x256,BC1_UNORM
548,7-0_match\bgcommon\hou\craft\bil\04\0005\texture\_fnc_t4_m0005_0d_d.dds,256x256,BC7_UNORM
561,6-3_match\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0b_d.dds,256x256,BC3_UNORM
561,7-0_match\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0b_d.dds,256x256,BC7_UNORM
569,6-3_match\bgcommon\hou\craft\bil\04\0010\texture\fnc_t4_m0010_0a_d.dds,512x512,BC1_UNORM
569,7-0_match\bgcommon\hou\craft\bil\04\0010\texture\fnc_t4_m0010_0a_d.dds,512x512,BC7_UNORM
