index,filename,dimensions,format
44,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_a3_cha01_n.dds,512x128,BC1_UNORM
46,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_a4_mtl01_n.dds,256x256,BC1_UNORM
46,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_a4_mtl01_n.dds,256x256,BC1_UNORM
48,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_a6_lev01_n.dds,512x512,BC1_UNORM
48,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_a6_lev01_n.dds,512x512,BC1_UNORM
49,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_b0_brak1_d.dds,256x256,BC1_UNORM
49,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_b0_brak1_d.dds,256x256,BC1_UNORM
50,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_d1_kabe1_n.dds,512x512,BC1_UNORM
50,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_d1_kabe1_n.dds,512x512,BC1_UNORM
51,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_brk01_n.dds,512x512,BC1_UNORM
51,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_brk01_n.dds,512x512,BC1_UNORM
53,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_grd02_n.dds,1024x1024,BC1_UNORM
53,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_grd02_n.dds,1024x1024,BC1_UNORM
56,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_grd07_n.dds,1024x1024,BC1_UNORM
56,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_grd07_n.dds,1024x1024,BC1_UNORM
57,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_ice01_d.dds,1024x1024,BC1_UNORM
57,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_ice01_d.dds,1024x1024,BC1_UNORM
58,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_rom01_n.dds,512x512,BC1_UNORM
58,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_rom01_n.dds,512x512,BC1_UNORM
59,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_rom02_n.dds,512x512,BC1_UNORM
59,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_rom02_n.dds,512x512,BC1_UNORM
60,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_sta01_n.dds,512x512,BC1_UNORM
60,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_sta01_n.dds,512x512,BC1_UNORM
61,6-3\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_stb01_n.dds,512x512,BC1_UNORM
61,7-0\bg\ex1\01_roc_r2\dun\r2d1\texture\r2d1_t1_stb01_n.dds,512x512,BC1_UNORM
