index,filename,dimensions,format
110,7-0_output\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_s.dds,128x128,BC7_UNORM
111,6-3_output\bgcommon\hou\craft\bil\01\0012\texture\rfc_t4_m0012_0a_s.dds,128x128,BC3_UNORM
111,7-0_output\bgcommon\hou\craft\bil\01\0012\texture\rfc_t4_m0012_0a_s.dds,128x128,BC7_UNORM
112,6-3_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC3_UNORM
112,7-0_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC7_UNORM
114,6-3_output\bgcommon\hou\craft\bil\02\0002\texture\dor_t4_m0002_0a_s.dds,256x256,BC3_UNORM
114,7-0_output\bgcommon\hou\craft\bil\02\0002\texture\dor_t4_m0002_0a_s.dds,256x256,BC7_UNORM
115,6-3_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC3_UNORM
115,7-0_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC7_UNORM
116,6-3_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_s.dds,256x256,BC3_UNORM
116,7-0_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_s.dds,256x256,BC7_UNORM
117,6-3_output\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_d.dds,512x512,BC3_UNORM
117,7-0_output\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_d.dds,512x512,BC7_UNORM
118,6-3_output\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_s.dds,512x512,BC3_UNORM
118,7-0_output\bgcommon\hou\craft\bil\02\0005\texture\dor_t4_m0005_0a_s.dds,512x512,BC7_UNORM
119,6-3_output\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0a_s.dds,256x256,BC3_UNORM
119,7-0_output\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0a_s.dds,256x256,BC7_UNORM
120,6-3_output\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0b_d.dds,128x128,BC3_UNORM
120,7-0_output\bgcommon\hou\craft\bil\02\0011\texture\dor_t4_m0011_0b_d.dds,128x128,BC7_UNORM
124,6-3_output\bgcommon\hou\craft\bil\03\0002\texture\wid_t4_m0002_0a_s.dds,256x256,BC3_UNORM
124,7-0_output\bgcommon\hou\craft\bil\03\0002\texture\wid_t4_m0002_0a_s.dds,256x256,BC7_UNORM
125,6-3_output\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_d.dds,256x256,BC3_UNORM
125,7-0_output\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_d.dds,256x256,BC7_UNORM
126,6-3_output\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_s.dds,256x256,BC3_UNORM
126,7-0_output\bgcommon\hou\craft\bil\03\0003\texture\wid_t4_m0003_0a_s.dds,256x256,BC7_UNORM
128,6-3_output\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_d.dds,256x256,BC3_UNORM
128,7-0_output\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_d.dds,256x256,BC7_UNORM
129,6-3_output\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_s.dds,256x256,BC3_UNORM
129,7-0_output\bgcommon\hou\craft\bil\03\0005\texture\wid_t4_m0005_0a_s.dds,256x256,BC7_UNORM
130,6-3_output\bgcommon\hou\craft\bil\03\0008\texture\wid_t4_m0008_0a_s.dds,128x128,BC3_UNORM
130,7-0_output\bgcommon\hou\craft\bil\03\0008\texture\wid_t4_m0008_0a_s.dds,128x128,BC7_UNORM
131,6-3_output\bgcommon\hou\craft\bil\03\0009\texture\wid_t4_m0009_0a_s.dds,256x256,BC3_UNORM
131,7-0_output\bgcommon\hou\craft\bil\03\0009\texture\wid_t4_m0009_0a_s.dds,256x256,BC7_UNORM
132,6-3_output\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_d.dds,256x256,BC3_UNORM
132,7-0_output\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_d.dds,256x256,BC7_UNORM
133,6-3_output\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_s.dds,256x256,BC3_UNORM
133,7-0_output\bgcommon\hou\craft\bil\03\0011\texture\win_t4_m0011_0a_s.dds,256x256,BC7_UNORM
140,6-3_output\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0a_d.dds,512x512,BC3_UNORM
140,7-0_output\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0a_d.dds,512x512,BC7_UNORM
141,6-3_output\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0b_d.dds,512x512,BC3_UNORM
141,7-0_output\bgcommon\hou\craft\bil\04\0002\texture\fnc_t4_m0002_0b_d.dds,512x512,BC7_UNORM
142,6-3_output\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0a_d.dds,512x512,BC3_UNORM
142,7-0_output\bgcommon\hou\craft\bil\04\0003\texture\fnc_t4_m0003_0a_d.dds,512x512,BC7_UNORM
144,6-3_output\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0a_d.dds,512x512,BC3_UNORM
144,7-0_output\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0a_d.dds,512x512,BC7_UNORM
145,6-3_output\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0b_d.dds,512x512,BC3_UNORM
145,7-0_output\bgcommon\hou\craft\bil\04\0004\texture\fnc_t4_m0004_0b_d.dds,512x512,BC7_UNORM
151,6-3_output\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0a_s.dds,256x256,BC3_UNORM
151,7-0_output\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0a_s.dds,256x256,BC7_UNORM
