index,filename,dimensions,format
65,6-3_output\bgcommon\hou\craft\bil\00\0010\texture\wlc_t4_m0010_0e_s.dds,128x128,BC1_UNORM
65,7-0_output\bgcommon\hou\craft\bil\00\0010\texture\wlc_t4_m0010_0e_s.dds,256x256,BC1_UNORM
66,6-3_output\bgcommon\hou\craft\bil\00\0012\texture\wlc_t4_m0012_0d_d.dds,256x256,BC3_UNORM
66,7-0_output\bgcommon\hou\craft\bil\00\0012\texture\wlc_t4_m0012_0d_d.dds,256x256,BC7_UNORM
67,6-3_output\bgcommon\hou\craft\bil\00\0012\texture\wlc_t4_m0012_1a_d.dds,256x256,BC3_UNORM
67,7-0_output\bgcommon\hou\craft\bil\00\0012\texture\wlc_t4_m0012_1a_d.dds,256x256,BC7_UNORM
68,6-3_output\bgcommon\hou\craft\bil\00\0014\texture\wlc_t4_m0014_0a_d.dds,256x128,BC1_UNORM
68,7-0_output\bgcommon\hou\craft\bil\00\0014\texture\wlc_t4_m0014_0a_d.dds,256x128,BC7_UNORM
69,6-3_output\bgcommon\hou\craft\bil\00\0015\texture\wlc_t4_m0015_0b_n.dds,64x64,BC3_UNORM
69,7-0_output\bgcommon\hou\craft\bil\00\0015\texture\wlc_t4_m0015_0b_n.dds,64x64,BC7_UNORM
70,6-3_output\bgcommon\hou\craft\bil\00\0016\texture\wlc_t4_m0016_0b_d.dds,128x128,BC1_UNORM
70,7-0_output\bgcommon\hou\craft\bil\00\0016\texture\wlc_t4_m0016_0b_d.dds,128x128,BC7_UNORM
71,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_d.dds,256x256,BC1_UNORM
71,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_d.dds,512x512,BC1_UNORM
72,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_n.dds,256x256,BC1_UNORM
72,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_n.dds,512x512,BC1_UNORM
73,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_s.dds,128x128,BC3_UNORM
73,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0c_s.dds,256x256,BC7_UNORM
74,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_d.dds,256x256,BC1_UNORM
74,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_d.dds,512x512,BC1_UNORM
75,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_n.dds,256x256,BC1_UNORM
75,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_n.dds,512x512,BC1_UNORM
76,6-3_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_s.dds,128x128,BC3_UNORM
76,7-0_output\bgcommon\hou\craft\bil\01\0001\texture\rfc_t4_m0001_0d_s.dds,256x256,BC7_UNORM
77,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_d.dds,256x256,BC1_UNORM
77,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_d.dds,512x512,BC1_UNORM
78,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_n.dds,256x256,BC1_UNORM
78,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_n.dds,512x512,BC1_UNORM
79,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_s.dds,128x128,BC3_UNORM
79,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0c_s.dds,256x256,BC7_UNORM
80,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_d.dds,256x256,BC1_UNORM
80,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_d.dds,512x512,BC1_UNORM
81,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_n.dds,256x256,BC1_UNORM
81,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_n.dds,512x512,BC1_UNORM
82,6-3_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_s.dds,128x128,BC3_UNORM
82,7-0_output\bgcommon\hou\craft\bil\01\0002\texture\rfc_t4_m0002_0d_s.dds,256x256,BC7_UNORM
83,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_d.dds,256x256,BC1_UNORM
83,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_d.dds,512x512,BC1_UNORM
84,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_n.dds,256x256,BC1_UNORM
84,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_n.dds,512x512,BC1_UNORM
85,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_s.dds,128x128,BC3_UNORM
85,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0c_s.dds,256x256,BC7_UNORM
86,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_d.dds,256x256,BC1_UNORM
86,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_d.dds,512x512,BC1_UNORM
87,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_n.dds,256x256,BC1_UNORM
87,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_n.dds,512x512,BC1_UNORM
88,6-3_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_s.dds,128x128,BC3_UNORM
88,7-0_output\bgcommon\hou\craft\bil\01\0003\texture\rfc_t4_m0003_0d_s.dds,256x256,BC7_UNORM
89,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_d.dds,256x256,BC1_UNORM
89,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_d.dds,512x512,BC1_UNORM
90,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_n.dds,256x256,BC1_UNORM
90,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_n.dds,512x512,BC1_UNORM
91,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_s.dds,128x128,BC3_UNORM
91,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0c_s.dds,256x256,BC7_UNORM
92,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_d.dds,256x256,BC1_UNORM
92,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_d.dds,512x512,BC1_UNORM
93,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_n.dds,256x256,BC1_UNORM
93,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_n.dds,512x512,BC1_UNORM
94,6-3_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_s.dds,128x128,BC3_UNORM
94,7-0_output\bgcommon\hou\craft\bil\01\0004\texture\rfc_t4_m0004_0d_s.dds,256x256,BC7_UNORM
95,6-3_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0a_s.dds,128x128,BC1_UNORM
95,7-0_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0a_s.dds,256x256,BC1_UNORM
96,6-3_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0b_s.dds,128x128,BC1_UNORM
96,7-0_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0b_s.dds,256x256,BC1_UNORM
97,6-3_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0c_s.dds,128x128,BC3_UNORM
97,7-0_output\bgcommon\hou\craft\bil\01\0005\texture\rfc_t4_m0005_0c_s.dds,128x128,BC7_UNORM
98,6-3_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0a_s.dds,128x128,BC1_UNORM
98,7-0_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0a_s.dds,256x256,BC1_UNORM
99,6-3_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0b_s.dds,128x128,BC1_UNORM
99,7-0_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0b_s.dds,256x256,BC1_UNORM
100,6-3_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0d_s.dds,256x256,BC3_UNORM
100,7-0_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0d_s.dds,256x256,BC7_UNORM
101,6-3_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0e_d.dds,256x256,BC1_UNORM
101,7-0_output\bgcommon\hou\craft\bil\01\0007\texture\rfc_t4_m0007_0e_d.dds,256x256,BC7_UNORM
102,6-3_output\bgcommon\hou\craft\bil\01\0008\texture\rfc_t4_m0008_0b_s.dds,256x256,BC3_UNORM
102,7-0_output\bgcommon\hou\craft\bil\01\0008\texture\rfc_t4_m0008_0b_s.dds,256x256,BC7_UNORM
103,6-3_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0a_s.dds,128x128,BC1_UNORM
103,7-0_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0a_s.dds,256x256,BC1_UNORM
104,6-3_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0b_s.dds,128x128,BC1_UNORM
104,7-0_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0b_s.dds,256x256,BC1_UNORM
105,6-3_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0c_s.dds,128x128,BC1_UNORM
105,7-0_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0c_s.dds,256x256,BC1_UNORM
106,6-3_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0d_s.dds,256x256,BC3_UNORM
106,7-0_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0d_s.dds,256x256,BC7_UNORM
107,6-3_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0e_s.dds,128x128,BC1_UNORM
107,7-0_output\bgcommon\hou\craft\bil\01\0009\texture\rfc_t4_m0009_0e_s.dds,256x256,BC1_UNORM
108,6-3_output\bgcommon\hou\craft\bil\01\0010\texture\rfc_t4_m0010_0e_d.dds,512x64,BC3_UNORM
108,7-0_output\bgcommon\hou\craft\bil\01\0010\texture\rfc_t4_m0010_0e_d.dds,512x64,BC7_UNORM
109,6-3_output\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_n.dds,256x256,BC1_UNORM
109,7-0_output\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_n.dds,256x256,BC7_UNORM
110,6-3_output\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_s.dds,128x128,BC3_UNORM
110,7-0_output\bgcommon\hou\craft\bil\01\0011\texture\rfc_t4_m0001_0c_s.dds,128x128,BC7_UNORM
111,6-3_output\bgcommon\hou\craft\bil\01\0012\texture\rfc_t4_m0012_0a_s.dds,128x128,BC3_UNORM
111,7-0_output\bgcommon\hou\craft\bil\01\0012\texture\rfc_t4_m0012_0a_s.dds,128x128,BC7_UNORM
112,6-3_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC3_UNORM
112,7-0_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_d.dds,512x512,BC7_UNORM
113,6-3_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_s.dds,128x128,BC3_UNORM
113,7-0_output\bgcommon\hou\craft\bil\02\0001\texture\dor_t4_m0001_0a_s.dds,512x512,BC7_UNORM
114,6-3_output\bgcommon\hou\craft\bil\02\0002\texture\dor_t4_m0002_0a_s.dds,256x256,BC3_UNORM
114,7-0_output\bgcommon\hou\craft\bil\02\0002\texture\dor_t4_m0002_0a_s.dds,256x256,BC7_UNORM
115,6-3_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC3_UNORM
115,7-0_output\bgcommon\hou\craft\bil\02\0003\texture\dor_t4_m0003_0a_d.dds,512x512,BC7_UNORM
