index,filename,dimensions,format
56,6-3_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_d.dds,256x256,BC1_UNORM
56,7-0_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_d.dds,256x256,BC7_UNORM
57,6-3_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wara1_d.dds,256x256,BC1_UNORM
57,7-0_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wara1_d.dds,256x256,BC7_UNORM
58,6-3_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win02_s.dds,512x512,BC3_UNORM
58,7-0_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win02_s.dds,512x512,BC7_UNORM
59,6-3_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_d.dds,512x512,BC1_UNORM
59,7-0_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_d.dds,512x512,BC7_UNORM
60,6-3_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_s.dds,512x512,BC3_UNORM
60,7-0_output\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_win03_s.dds,512x512,BC7_UNORM
61,6-3_output\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_ligh1_s.dds,256x512,BC3_UNORM
61,7-0_output\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_ligh1_s.dds,256x512,BC7_UNORM
62,6-3_output\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_obj01_s.dds,512x512,BC3_UNORM
62,7-0_output\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_obj01_s.dds,512x512,BC1_UNORM
63,6-3_output\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_pic01_s.dds,2048x2048,BC3_UNORM
63,7-0_output\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_pic01_s.dds,2048x2048,BC1_UNORM
64,6-3_output\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a0_lamp3_s.dds,256x256,BC3_UNORM
64,7-0_output\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a0_lamp3_s.dds,256x256,BC7_UNORM
65,6-3_output\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a1_clot1_d.dds,256x512,BC1_UNORM
65,7-0_output\bg\ex1\01_roc_r2\evt\r2e3\texture\r2e3_a1_clot1_d.dds,256x512,BC7_UNORM
66,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_n.dds,512x512,BC3_UNORM
66,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_n.dds,512x512,BC7_UNORM
67,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_s.dds,512x512,BC3_UNORM
67,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_chan1_s.dds,512x512,BC7_UNORM
68,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow1_d.dds,512x256,BC1_UNORM
68,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow1_d.dds,512x256,BC7_UNORM
69,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow2_d.dds,256x256,BC1_UNORM
69,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow2_d.dds,256x256,BC7_UNORM
70,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow3_d.dds,256x256,BC1_UNORM
70,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_flow3_d.dds,256x256,BC7_UNORM
71,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal01_s.dds,256x256,BC3_UNORM
71,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal01_s.dds,256x256,BC1_UNORM
72,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal03_s.dds,512x512,BC3_UNORM
72,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal03_s.dds,512x512,BC1_UNORM
73,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal05_s.dds,512x512,BC3_UNORM
73,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal05_s.dds,512x512,BC1_UNORM
74,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal06_s.dds,512x512,BC3_UNORM
74,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wal06_s.dds,512x512,BC1_UNORM
75,6-3_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wood1_s.dds,512x512,BC3_UNORM
75,7-0_output\bg\ex1\01_roc_r2\evt\r2e4\texture\r2e4_a1_wood1_s.dds,512x512,BC1_UNORM
76,6-3_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_chan1_s.dds,512x512,BC3_UNORM
76,7-0_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_chan1_s.dds,512x512,BC7_UNORM
77,6-3_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_gate3_d.dds,256x256,BC3_UNORM
77,7-0_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_a1_gate3_d.dds,256x256,BC1_UNORM
78,6-3_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_b4_g0002_d.dds,512x512,BC1_UNORM
78,7-0_output\bg\ex1\01_roc_r2\evt\r2e5\texture\r2e5_b4_g0002_d.dds,512x512,BC7_UNORM
79,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_char1_d.dds,512x512,BC1_UNORM
79,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_char1_d.dds,512x512,BC7_UNORM
80,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_d.dds,1024x512,BC1_UNORM
80,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_d.dds,1024x512,BC7_UNORM
81,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_n.dds,1024x512,BC3_UNORM
81,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk1_n.dds,1024x512,BC7_UNORM
82,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk2_n.dds,512x512,BC3_UNORM
82,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_desk2_n.dds,512x512,BC7_UNORM
83,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor4_d.dds,512x512,BC1_UNORM
83,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor4_d.dds,512x512,BC7_UNORM
84,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor5_d.dds,512x512,BC1_UNORM
84,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_flor5_d.dds,512x512,BC7_UNORM
85,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_n.dds,256x256,BC3_UNORM
85,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_n.dds,256x256,BC7_UNORM
86,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_s.dds,256x256,BC3_UNORM
86,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_ligh1_s.dds,256x256,BC7_UNORM
87,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_met02_d.dds,1024x1024,BC1_UNORM
87,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_met02_d.dds,1024x1024,BC7_UNORM
88,6-3_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_wall1_s.dds,512x512,BC3_UNORM
88,7-0_output\bg\ex1\01_roc_r2\evt\r2e6\texture\r2e6_a1_wall1_s.dds,512x512,BC7_UNORM
89,6-3_output\bg\ex1\01_roc_r2\evt\r2e8\texture\r2e8_a1_potn1_s.dds,256x256,BC3_UNORM
89,7-0_output\bg\ex1\01_roc_r2\evt\r2e8\texture\r2e8_a1_potn1_s.dds,256x256,BC7_UNORM
90,6-3_output\bg\ex1\01_roc_r2\evt\r2e8\texture\r2e8_a1_takib1_s.dds,256x256,BC3_UNORM
90,7-0_output\bg\ex1\01_roc_r2\evt\r2e8\texture\r2e8_a1_takib1_s.dds,256x256,BC7_UNORM
91,6-3_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_chan1_s.dds,1024x1024,BC3_UNORM
91,7-0_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_chan1_s.dds,1024x1024,BC7_UNORM
92,6-3_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_sibl1_d.dds,256x256,BC1_UNORM
92,7-0_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a1_sibl1_d.dds,256x256,BC7_UNORM
93,6-3_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a2_food1_d.dds,512x1024,BC1_UNORM
93,7-0_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2e9_a2_food1_d.dds,512x1024,BC7_UNORM
94,6-3_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2t0_b0_dor3a_s.dds,512x512,BC3_UNORM
94,7-0_output\bg\ex1\01_roc_r2\evt\r2e9\texture\r2t0_b0_dor3a_s.dds,512x512,BC7_UNORM
